key,weight
已連,0.0040220466297796326
不能,0.003995374803243429
加重,0.003989160687364243
解除,0.0039716617012510716
合理,0.003949545278201895
最好,0.003935187683471246
私募,0.003927067765609234
便宜,0.0039018597550373687
恭喜,0.0038990236075025033
反倒,0.0038856542765156156
一旦,0.00387148308171031
努力,0.003859689879570961
印刷,0.003842680843116704
想要,0.0038200423322732853
偏低,0.0037848450434486577
重申,0.003768860733463637
提防,0.0037613037704757398
重整,0.003757139808678357
不用,0.0037544950089052134
較高,0.0037347575847953727
居多,0.003699722068934851
回跌,0.0036856965095925093
出清,0.003675975275654653
提到,0.0036578597418516147
不強,0.0036389945698006203
提款,0.003632169403141697
取消,0.0036144080151477524
善用,0.0035836859089300455
連跌,0.003543231554805867
控制,0.0035335562499689203
小跌,0.0035278982654501478
流出,0.0035278674102120367
保持,0.0035009974512532345
刷新,0.0034814390458379326
建置,0.003470699247562422
敲定,0.003470309730135777
下盤,0.0034474685398111138
較低,0.0034474685398111138
剩下,0.0034459130315162173
起跳,0.0033976987047950533
加大,0.003378972014853289
刺激,0.0033572160268492512
根本,0.003322410447763884
上任,0.0032975666969958426
激烈,0.0032809232264818925
跟漲,0.003255942509821607
立積,0.003255942509821607
大概,0.0032426708527481442
退出,0.003190518325060118
宣示,0.0031763642707658786
列入,0.003168412234503552
期望,0.003163683664818844
完整,0.003161468192404736
發債,0.0031601794948268548
初步,0.003138548709103551
迄今,0.0031366371691098
攻克,0.0030995837665005565
未含,0.0030765074529105953
恐難,0.003064416479832101
一碼,0.003064416479832101
不弱,0.003057371518412009
影像,0.003044270149193348
走出,0.0030136894594621788
撤出,0.003012221328807405
流入,0.003003612600745292
喊出,0.002972601357936349
不夠,0.0029686534648373482
加快,0.0029433045145656326
搭上,0.0029421337522305088
一般,0.0029373215391842967
可惜,0.002926291696110128
最重,0.0028825208918459274
估增,0.002872890449842595
融增,0.002872890449842595
不漲,0.002872890449842595
統新,0.002872890449842595
合一,0.002847145721285356
打算,0.002830446434084526
促使,0.002824808707127454
防守,0.0028158596805742684
回吐,0.002809234241223836
仍處,0.0027771274348478412
續弱,0.0027771274348478412
更新,0.0027190860192702485
居次,0.002718746358558761
拿到,0.002696625859295401
落幕,0.0026953934119986864
出色,0.0026878616739235963
探底,0.0026878272287232147
不動,0.002681364419853089
甩尾,0.002681364419853089
康控,0.002681364419853089
追加,0.0026810494386896515
良好,0.0026455093777027643
活水,0.002633434513533648
好像,0.002609658935111065
得以,0.0026051340380536213
委賣,0.002585601404858335
較強,0.002585601404858335
攻抵,0.002585601404858335
更一度,0.002585601404858335
仍較,0.002585601404858335
不俗,0.002575988985924846
平淡,0.002569442563002475
出量,0.0025610643158358497
接任,0.002530993953815936
游走,0.002528969316744395
薄弱,0.0025204908631085337
融減,0.0024898383898635822
高速,0.002480871741353285
不破,0.0024431807363547663
更加,0.002424883097036055
存在,0.0024163812374326525
作用,0.002409086477690027
較重,0.002394075374868829
迎接,0.0023847580552644647
配股,0.002382915184239208
超乎,0.002360622919617581
通常,0.002359442705972268
提及,0.0023262155760940266
說會,0.002298312359874076
較佳,0.002298312359874076
上宜,0.002298312359874076
請以,0.002298312359874076
幸福,0.002290509747206357
肯定,0.0022867294719283553
消除,0.002283823585424994
分配,0.002268903144091896
短短,0.002255315334777991
禁售,0.002242081829393529
介入,0.0022398183228248035
展延,0.0022270124485529127
欠缺,0.0022247418001912094
看增,0.002202549344879323
不遠,0.002202549344879323
挾量,0.002202549344879323
比起,0.0021875815498878536
攻防,0.002183154107992021
看出,0.00217874882756154
剔除,0.0021740525148862115
交涉,0.0021670345247796732
接手,0.00214760472409486
分割,0.002146078334365212
打破,0.0021434324341524547
到期,0.0021358585509864865
急速,0.0021318962007090846
接班,0.002111765069200637
力抗,0.0021067863298845696
齊跌,0.0021067863298845696
約合,0.0021067863298845696
加工,0.002071463749368056
即可,0.002060456494287591
得力,0.0020601588030447703
追捧,0.0020496503143547186
共有,0.002042401546949061
等為,0.0020110233148898163
摩擦,0.00199668905751532
慎防,0.001984633138354815
培育,0.001956292449644737
重振,0.001955632318799394
指控,0.0019206477889052128
可達,0.0019152602998950632
卻未,0.0019152602998950632
可逢,0.0019152602998950632
生展,0.0019152602998950632
成效,0.0019066554218773281
重拾,0.0018911884957634355
所得,0.001875312289680784
大幅度,0.0018746672165064848
突出,0.0018722655641607855
不安,0.0018697229008748208
高低,0.0018601889936682235
登高,0.0018529117697342933
仲裁,0.0018520532250157406
豁免,0.0018442708831816691
告捷,0.0018389477357065613
放款,0.001827579034542644
逐月,0.0018217068271506047
加稅,0.0018194972849003102
惟盤,0.0018194972849003102
入息,0.0018194972849003102
批准,0.0017986792340001765
定期,0.001796410541125067
收看,0.0017891612817421921
一致,0.0017845383775419144
不停,0.0017841132212910434
注入,0.0017658685569187024
偏多,0.0017560361542549882
消退,0.0017536548214422008
招募,0.0017251567249543006
仍是,0.0017237342699055569
僅約,0.0017237342699055569
穩守,0.0017237342699055569
恐對,0.0017237342699055569
值值,0.0017237342699055569
崛起,0.0017223921818387178
早已,0.0017137252040224453
加以,0.0017019735295059155
上榜,0.0017015766116898034
自由,0.0017015132824354958
追求,0.001699411325473057
估算,0.0016865930337057126
不等,0.001671931578758381
成熟,0.0016706975146362055
揭示,0.0016616568715595538
失望,0.0016332840641546974
偏強,0.0016279712549108036
貶至,0.0016279712549108036
加值,0.0016279712549108036
低跌,0.0016279712549108036
欣電,0.0016279712549108036
虧元,0.0016279712549108036
破低,0.0016279712549108036
出去,0.0016248586216663329
把握,0.0016157932361236652
不久,0.0016078080071238493
做到,0.0015999775056705946
激增,0.001585824515382058
稍稍,0.0015625582499198955
分散,0.0015343983006884175
推展,0.0015335801523650842
低估,0.0015324473049349151
可為,0.0015322082399160505
極大,0.0015322082399160505
超大,0.0015078928974967358
找到,0.0014966172414182493
很好,0.001490725505338962
止血,0.0014764131397259628
友善,0.0014668884843729824
切割,0.0014637593541796904
直播,0.0014586840610363915
欠佳,0.0014412983026624315
大步,0.0014364899445810935
獲大,0.0014364452249212975
未除,0.0014364452249212975
最慘,0.0014364452249212975
恐不,0.0014364452249212975
承業,0.0014364452249212975
達能,0.0014364452249212975
遇壓,0.0014364452249212975
快閃,0.0014364452249212975
表為,0.0014364452249212975
延至,0.0014291159252764806
黯淡,0.0014258071326416046
活用,0.0014204005355343368
和解,0.0014185295042947205
端出,0.0014184851360285813
短打,0.0013976555512740616
扣掉,0.0013935883462835538
凸出,0.0013876671787473266
停歇,0.0013798713331017243
基建,0.0013794381125018225
通用,0.0013671763322628708
重重,0.001366971716999207
耐久,0.0013657898131058902
清楚,0.0013576589103126474
尤以,0.0013546187959645776
等同,0.0013461089667804414
僅點,0.0013406822099265444
再戰,0.0013406822099265444
未再,0.0013406822099265444
大未,0.0013406822099265444
可領,0.0013406822099265444
到點,0.0013406822099265444
做收,0.0013406822099265444
平高,0.0013406822099265444
顯卡,0.0013406822099265444
喜迎,0.0013374165350593173
首相,0.0013247495724503153
不好,0.001317428562503825
最少,0.0013133066760698349
兼具,0.0013128156549327525
改版,0.0013025635712104586
洗牌,0.001294535149467706
下移,0.00128637836576688
出示,0.0012786826699842193
受害,0.0012713987105479145
裁撤,0.001268001565784503
分居,0.0012656921856488061
放到,0.0012645336827934828
加深,0.0012585487216033708
出列,0.0012552110697357356
交割,0.0012511482638660012
管控,0.0012504068446979662
等以,0.0012449191949317911
有著,0.0012449191949317911
較好,0.0012449191949317911
必翔,0.0012449191949317911
減口,0.0012449191949317911
跌以,0.0012449191949317911
上應,0.0012449191949317911
汙染,0.0012449191949317911
迅得,0.0012449191949317911
為賣,0.0012449191949317911
打出,0.0012377322145471295
扶植,0.0012343674364598636
下行,0.001231657823704831
做好,0.0012287400150839895
涉及,0.0012260266514510926
挪移,0.0012240488299102028
期盼,0.0012229695069935196
耕耘,0.001221153348009805
清淡,0.0012116853951972572
摔下,0.00120777656677908
吃香,0.0012051086586228445
偏好,0.0012029703595216165
造就,0.0011795107680948758
改由,0.0011745849968941898
出任,0.0011611644981247547
握有,0.0011557952503684005
健全,0.0011514762819446161
收回,0.0011513424901383404
逐年,0.0011501044833028668
仍在,0.0011491561799370376
想買,0.0011491561799370376
勝明,0.0011491561799370376
創低,0.0011491561799370376
不穩,0.0011491561799370376
購達,0.0011491561799370376
募集,0.0011463223165963615
可行,0.001144064311312351
震撼,0.0011362452080293502
寄望,0.0011320058337736408
受累,0.0011282494146919585
流通,0.0011265445975661866
穿越,0.001122266014208448
原有,0.0011170026204706137
如同,0.0011151217415260699
翻身,0.0011138251229496064
略微,0.0011003957982612528
留有,0.0011000017825651051
熟悉,0.0010971760993822343
群起,0.0010840695952587774
止步,0.0010824559524741863
提名,0.0010754874680231024
立刻,0.0010725223484223429
接力,0.0010688915721552103
照明,0.0010679896874977773
投下,0.0010666065106254554
享有,0.0010621960627744981
列印,0.0010579820463003755
代跌,0.0010533931649422848
急挫,0.0010533931649422848
已不,0.0010533931649422848
演越,0.0010533931649422848
趕在,0.0010533931649422848
逆漲,0.0010533931649422848
點得,0.0010533931649422848
的次,0.0010533931649422848
漲以,0.0010533931649422848
達化,0.0010533931649422848
衝元,0.0010533931649422848
廣越,0.0010533931649422848
翔名,0.0010533931649422848
正張,0.0010533931649422848
證購,0.0010533931649422848
一早,0.0010527979495755266
遵守,0.0010510992467731523
附加,0.0010497209173049656
改造,0.0010496001710005847
清查,0.0010489911232575279
很快,0.001045743618240025
受益,0.0010387462099521775
尚待,0.001033825307784551
退守,0.001028749951261565
拉到,0.0010035007530315534
依循,0.0010024578683323054
解禁,0.000996436562157213
披露,0.000994763980058316
失血,0.0009912322726827784
高效,0.000990868658424025
一向,0.0009851654696013204
接掌,0.0009845830754904397
考察,0.0009769805190074255
失去,0.000976701822128055
享受,0.0009765523936421895
控告,0.0009755522486495187
下任,0.0009699783063274512
失土,0.0009699783063274512
成大,0.0009601628984884287
可讓,0.0009576301499475316
飆至,0.0009576301499475316
具高,0.0009576301499475316
跌收,0.0009576301499475316
旺盛,0.0009552772706079127
提起,0.0009479898027092127
遭受,0.0009468073561293525
到手,0.0009452141408092152
表明,0.0009451316465653614
下令,0.0009431929523791024
未必,0.0009310152658146225
再行,0.000924392309208728
初次,0.000916664279512164
抵抗,0.0009152956102834896
立法,0.0009149985831982504
派息,0.0009141319352547723
幸好,0.0009085356340844463
跳高,0.0009066811693031713
交接,0.000902257054871152
不得,0.0009013458679349873
狂跌,0.0008965793355255252
熟知,0.0008937514483341476
上架,0.0008934390677387313
落入,0.000888968435331993
留言,0.0008843721607709252
碰到,0.0008822480333346681
延到,0.0008729804756947058
配售,0.0008727484184204202
解散,0.0008705857107304724
甚或,0.0008701633776335541
撮合,0.0008686037811349199
直至,0.0008657296390345812
竟然,0.0008642818038961205
僅次,0.0008618671349527784
不減,0.0008618671349527784
連降,0.0008618671349527784
挺升,0.0008618671349527784
更趨,0.0008618671349527784
攻過,0.0008618671349527784
接單,0.0008618671349527784
攻至,0.0008618671349527784
易漲,0.0008618671349527784
難跌,0.0008618671349527784
回防,0.0008618671349527784
遭列,0.0008618671349527784
繼上,0.0008618671349527784
最長,0.0008618671349527784
下走,0.0008618671349527784
能買,0.0008618671349527784
介在,0.0008618671349527784
威健,0.0008618671349527784
為買,0.0008618671349527784
購台,0.0008618671349527784
融合,0.0008610531323245512
起跑,0.0008589299503832999
相去,0.0008589299503832999
解任,0.0008522403213206022
埋下,0.0008514064774123057
做法,0.0008506898479777629
通通,0.0008505011055154323
可到,0.0008495637625655857
原始,0.0008448091878247635
例外,0.0008432120515871098
走入,0.0008408455240814822
十足,0.0008393382405040171
抑制,0.0008351456403213791
放眼,0.0008323624719668047
保障,0.0008250180702725954
移往,0.0008230087155234424
主持,0.0008206433607151727
未定,0.0008204011602601794
促成,0.0008115984198193645
受阻,0.0007994919464444036
看不到,0.0007987419647796728
互有,0.0007910576160305037
保有,0.0007869422356865353
可先,0.000782904368651121
亮出,0.0007791192020058157
撤退,0.0007773244686024978
喊停,0.0007759826450619607
得利,0.0007709262104151814
不出,0.0007677787187593423
恐較,0.0007661041199580253
有漲,0.0007661041199580253
估達,0.0007661041199580253
走漲,0.0007661041199580253
致新,0.0007661041199580253
跌少,0.0007661041199580253
收歛,0.0007661041199580253
放著,0.0007661041199580253
跳增,0.0007661041199580253
已下,0.0007661041199580253
轉貶,0.0007661041199580253
有好,0.0007661041199580253
有較,0.0007661041199580253
增近,0.0007661041199580253
賣有,0.0007661041199580253
衝漲,0.0007661041199580253
杰力,0.0007661041199580253
反張,0.0007661041199580253
必然,0.0007643452069447358
完善,0.0007637968975313409
悄悄,0.0007592882664156459
足以,0.0007551608123020419
得宜,0.0007499989954644858
已然,0.0007491982701848009
活化,0.0007422437789878001
犀利,0.0007369768006424378
秉持,0.000732692008805883
清算,0.0007315524453710036
正好,0.0007269876367543277
拼命,0.0007253914411124906
翻修,0.0007230651951737067
兼任,0.0007227531870746656
正正,0.0007172634684204202
推算,0.0007160328041424418
快攻,0.0007055796530900294
召回,0.0006997838523875134
防止,0.000699381067138108
安心,0.000696699523950191
予以,0.000696116811851935
失效,0.0006907057196784607
放手,0.0006894889197313295
刻意,0.0006890873927946041
配套,0.000688386394221585
道歉,0.0006863316852143195
僅以,0.0006703411049632722
未止,0.0006703411049632722
仍續,0.0006703411049632722
尚不,0.0006703411049632722
拼增,0.0006703411049632722
收上,0.0006703411049632722
搶當,0.0006703411049632722
趨緊,0.0006703411049632722
對作,0.0006703411049632722
創同,0.0006703411049632722
已較,0.0006703411049632722
達近,0.0006703411049632722
合夥人,0.0006703411049632722
喊賣,0.0006703411049632722
勝一,0.0006703411049632722
噴噴,0.0006703411049632722
購聯,0.0006703411049632722
搬回,0.0006629656009356201
下同,0.000662626681640379
恐是,0.0006562491210314249
互相,0.0006464387541055938
坦承,0.0006454519897466296
盛行,0.0006443955238322772
破冰,0.0006440737954484648
不符,0.0006340475147810344
默默,0.0006335632148217276
漂亮,0.000619137521101276
磋商,0.0006180476409134312
沉寂,0.0006038035391395177
提交,0.0006027019797079392
清洗,0.0005998905006841721
出乎,0.0005993484379007827
利得,0.0005887386102846111
警示,0.0005883509108533528
前行,0.0005860692643979749
送暖,0.0005819869837964706
保住,0.0005782043944521256
反元,0.0005745780899685188
達約,0.0005745780899685188
不對,0.0005745780899685188
收連,0.0005745780899685188
不準,0.0005745780899685188
測底,0.0005745780899685188
減反,0.0005745780899685188
拚雙,0.0005745780899685188
宣得,0.0005745780899685188
在乎,0.0005705658020112628
留意到,0.0005698715624045756
用以,0.0005654623369273532
深入,0.0005638510628658969
配偶,0.0005632105778652163
找出,0.0005606026126045964
消散,0.0005594619324040148
方便,0.0005551922316338106
指定,0.0005530408583833318
相反,0.0005503028515476181
侵犯,0.0005491071670906863
原定,0.0005475358348758781
最旺,0.0005448254104712545
改成,0.0005442941359065022
判定,0.0005431548425220087
升任,0.0005403921921122744
正道,0.0005396483472906269
有如,0.0005390542820362552
耀眼,0.0005380037082621338
包租,0.0005379476013153151
入手,0.0005364594512498698
成全,0.000530341042867339
升到,0.0005296852094334212
便利,0.0005244089422572634
告急,0.0005124244095921882
痛失,0.0005115109036904123
充足,0.0005026495230123281
再上,0.0005012289341661527
有名,0.0004999469803329944
深厚,0.0004995880656894991
出版,0.0004888097758156637
施行,0.00048471859598228086
停泊,0.0004846501915269512
搬到,0.0004832086437729199
齊挫,0.0004788150749737658
關前,0.0004788150749737658
縱有,0.0004788150749737658
飄紅,0.0004788150749737658
強撐,0.0004788150749737658
恐要,0.0004788150749737658
達為,0.0004788150749737658
已對,0.0004788150749737658
照著,0.0004788150749737658
拚連,0.0004788150749737658
喊燒,0.0004788150749737658
蒐集,0.0004788150749737658
也續,0.0004788150749737658
不貴,0.0004788150749737658
益購,0.0004788150749737658
下看,0.0004788150749737658
升賣,0.0004788150749737658
權降,0.0004788150749737658
氧化,0.00047593498437931066
限定,0.0004755080510497688
糟糕,0.00046721991106378713
接下,0.00046673772567187616
擦亮,0.00046452944876118455
就任,0.0004617201370348534
鞠躬,0.00045346024976505373
卸任,0.0004529109560867371
不乏,0.00045066226627249944
伸手,0.0004466741678201175
不定,0.00044307527119531867
生存,0.0004417909706346676
遍及,0.00043983158415573904
刊登,0.0004344514422878634
增到,0.0004311695825756786
追上,0.00042539415292245085
排定,0.00042474750218284647
怕怕,0.0004231928185201503
必定,0.000412114847509232
操控,0.0004102005801300897
攻入,0.00039814669790094287
相距,0.00039396469847817565
哭哭,0.0003938332301961758
打平,0.0003938332301961758
阻止,0.0003921710719843476
造假,0.0003843657152434775
拚了,0.00038305205997901263
隨勢,0.00038305205997901263
自點,0.00038305205997901263
來算,0.00038305205997901263
總銷,0.00038305205997901263
就別,0.00038305205997901263
醫揚,0.00038305205997901263
彎頭,0.00038305205997901263
明起,0.00038305205997901263
會否,0.00038305205997901263
應為,0.00038305205997901263
下要,0.00038305205997901263
穩建,0.00038305205997901263
重燃,0.00038305205997901263
接刀,0.00038305205997901263
提示,0.0003812874404320034
保重,0.00037742579673894763
推演,0.00037564540460480466
最早,0.00037531778051379
最先,0.0003742638226875045
受理,0.00037087700414332287
拍照,0.00036997198578386217
收取,0.0003668853194211652
看完,0.00036636123348326224
可否,0.0003633683889660116
最糟,0.00036321694031416965
痛苦,0.0003630245845146872
精采,0.00035105741640058637
均衡,0.00034992531599365573
更改,0.00034316584260715976
修到,0.0003422639706849732
保固,0.00033405186728293696
不惜,0.00032376484904355284
合意,0.0003227259948733148
接洽,0.0003207016302506468
老大,0.0003153071257619937
反反,0.0003076507452910595
往例,0.0003007373604996916
波折,0.00029948815688874287
追到,0.00029173681220727833
偏重,0.00028919247751131474
不該,0.0002872890449842594
輪攻,0.0002872890449842594
不予,0.0016018968379329845
質設,0.0014364452249212975
爆炸,0.0013183202893154273
反獲,0.0012449191949317911
追溯,0.0011181249711832227
抵押,0.0010717164835671316
應逢,0.0010533931649422848
期收,0.0010021556018488108
消弭,0.0009972348384597516
混合,0.0009945001687748825
再對,0.0009576301499475316
限排,0.0009576301499475316
對外,0.0009576301499475316
招手,0.0009571346869702091
裁定,0.0009298275510870977
排放,0.0009217831684970802
通道,0.0009037625676230603
不爽,0.0009020424718937496
活到,0.0008944999769465783
打通,0.0008785776333166447
不賣,0.0008618671349527784
為求,0.0008618671349527784
也須,0.0008618671349527784
尚凡,0.0008618671349527784
停看,0.0008618671349527784
抱歉,0.0008591523046904363
召集,0.0008439736588519429
精算,0.0008437488698975464
抵制,0.0008278832100424554
增多,0.0008179393560534937
折扣,0.0008164412038597532
失真,0.0008141022320065366
很棒,0.0008022685611421294
相乘,0.0007937771097262831
分至,0.0007937771097262831
最怕,0.0007881746320247202
好旺,0.0007794543569935197
下嫁,0.0007761052486362216
裁汰,0.00077303695534497
不善,0.0007702671954657674
確有,0.0007661041199580253
至且,0.0007661041199580253
上見,0.0007661041199580253
尚須,0.0007661041199580253
和沛,0.0007661041199580253
遭壓,0.0007661041199580253
下破,0.0007661041199580253
已初,0.0007661041199580253
初始,0.000732207577769892
拉近,0.0007261334884649582
押注,0.0007159213345865409
推行,0.0007105372187679134
液化,0.0007064630908296419
招牌,0.0007040132223315205
窄幅,0.0007005165623436161
拿出,0.0006978138771489222
淡出,0.0006853421379534912
拚元,0.0006703411049632722
近成,0.0006703411049632722
小跌約,0.0006703411049632722
上除,0.0006703411049632722
略減,0.0006703411049632722
發大,0.0006703411049632722
身兼,0.0006687082675296586
接替,0.0006618488895631903
急遽,0.0006611603107091647
例行,0.0006506830744004582
迎娶,0.0006440737954484648
加到,0.0006433629067186812
折抵,0.0006401178898515664
取回,0.0006124384424566435
感染,0.0006007048218705191
存疑,0.0005967627209721478
充裕,0.0005854837844525262
污染,0.0005792497065869893
快要,0.0005772044614929067
茂盛,0.0005750489977695716
傳獲,0.0005745780899685188
要蓋,0.0005745780899685188
搶著,0.0005745780899685188
成至,0.0005745780899685188
蒸鍍,0.0005745780899685188
壓著,0.0005745780899685188
合世,0.0005745780899685188
取空,0.0005745780899685188
前強,0.0005745780899685188
暫除,0.0005745780899685188
受讓,0.0005745780899685188
最熱,0.0005745780899685188
要夠,0.0005745780899685188
反一,0.0005745780899685188
由正,0.0005745780899685188
漸緩,0.0005745780899685188
正美,0.0005745780899685188
崩崩,0.0005745780899685188
仍趨,0.0005745780899685188
逆揚,0.0005745780899685188
輪跌,0.0005745780899685188
登股,0.0005745780899685188
的未,0.0005745780899685188
反悔,0.0005740270275687498
借助,0.0005730885493403397
力促,0.0005672630400177832
看跌,0.0005578957963883304
振作,0.0005578957963883304
分明,0.000557641060417184
踏步,0.0005574353385134215
移到,0.0005535530307886284
支行,0.0005525645757427684
打探,0.0005466353484207407
酌量,0.0005448254104712545
看走眼,0.0005448254104712545
放出,0.0005437932541572611
平安,0.0005379854129192467
致信,0.0005348457074280862
求生,0.0005344457860776052
停售,0.0005265861246008795
致歉,0.0005217758459895703
略偏,0.0005195399696532278
勉力,0.0005153579702299798
吹哨,0.000512751242151766
跨越,0.0005083089207199788
照射,0.0005073330100076099
很高,0.0005067163257348382
再多,0.0005012289341661527
操弄,0.0005012289341661527
拱手,0.0005001628100348455
健身,0.0004970167125685494
高估,0.0004921377132419876
呵呵,0.0004914741182863254
跌倒,0.0004911452427428569
播放,0.0004870366418657129
注重,0.0004856779537210122
滴出,0.0004849891531637255
很爽,0.0004849891531637255
清理,0.00048281885686070634
擬以,0.0004788150749737658
未現,0.0004788150749737658
估可,0.0004788150749737658
能續,0.0004788150749737658
止升,0.0004788150749737658
可找,0.0004788150749737658
分美,0.0004788150749737658
成下,0.0004788150749737658
反漲,0.0004788150749737658
入摩,0.0004788150749737658
鼎天,0.0004788150749737658
降稅,0.0004788150749737658
打著,0.0004788150749737658
經查,0.0004788150749737658
最貴,0.0004788150749737658
高宜,0.0004788150749737658
反降,0.0004788150749737658
力致,0.0004788150749737658
均穩,0.0004788150749737658
稍緩,0.0004788150749737658
喜康,0.0004788150749737658
期以,0.0004788150749737658
傳與,0.0004788150749737658
開到,0.0004788150749737658
更別,0.0004788150749737658
獲陸,0.0004788150749737658
仍將,0.0004788150749737658
融創,0.0004788150749737658
再測,0.0004788150749737658
